Unique id,channel_name,category,Sub-category,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score
47a5ae41-7e1f-4246-9175-60e0565fa8f3,Inbound,Order Related,Order status enquiry,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Melissa Mcclain MD,Austin Johnson,William Kim,On Job Training,Morning,5
bc7ea1f6-6ab0-447f-83d2-34e7f4748988,Inbound,Returns,Return request,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Amanda Martinez,Elijah Yamaguchi,John Smith,>90,Evening,5
9fb98769-f559-4914-b704-8d3f1b5eaf5f,Inbound,Returns,Reverse Pickup Enquiry,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Michael White,Dylan Kim,Michael Lee,>90,Morning,5
a40c6929-9606-4c0f-b61d-358d88ab239f,Inbound,Feedback,UnProfessional Behaviour,2023-11-08 10:38:00,2023-11-08 10:42:00,2023-08-11,684,2,122490.0,427.0,Paul Hamilton,Lily Chen,Michael Lee,>90,Morning,5
97f33e55-763d-49f1-9e71-d69b361ae0ab,Inbound,Returns,Reverse Pickup Enquiry,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1208,5,175.0,427.0,Erin Le,Logan Lee,Emily Chen,61-90,Evening,1
0acd05b8-8ba0-4cf1-a0ae-95539b1c2e2a,Inbound,Returns,Fraudulent User,2023-11-08 21:47:00,2023-11-08 23:12:00,2023-08-11,1141,1,119.0,427.0,Jamie Knapp,Isabella Wong,Emily Chen,>90,Split,5
5c2beb0a-3fc0-49e2-bd6b-bbb97239b827,Outcall,Order Related,Order status enquiry,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1120,2,67990.0,427.0,James Howard,Ethan Nakamura,Jennifer Nguyen,On Job Training,Morning,5
6394b563-8089-43ed-bc1b-4fc668b1f5ca,Inbound,Returns,Reverse Pickup Enquiry,2023-09-08 13:54:00,2023-11-08 06:17:00,2023-08-11,1010,2,1199.0,427.0,Casey Holmes,William Park,John Smith,31-60,Morning,4
7583014f-cd52-43dc-a94c-124dccad87b2,Inbound,Returns,Missing,2023-10-08 21:20:00,2023-11-08 08:47:00,2023-08-11,1462,2,699.0,427.0,Rose Jackson,Ava Wong,William Kim,On Job Training,Evening,4
52e279c3-7e9d-421f-a720-47749d6c0fc2,Inbound,Returns,Reverse Pickup Enquiry,2023-12-08 10:54:00,2023-12-08 11:04:00,2023-08-12,1759,3,12460.0,427.0,Nathaniel Smith,Evelyn Kimura,John Smith,0-30,Morning,5
79b84c8d-c8ab-4b8b-926b-c05eea3f7e9f,Inbound,Returns,Reverse Pickup Enquiry,2023-12-08 08:59:00,2023-12-08 10:09:00,2023-08-12,1722,9,979.0,427.0,John Nelson,Layla Taniguchi,Emily Chen,>90,Morning,5
819e20b2-6899-4afe-bfb4-61de6fb899e1,Inbound,Returns,Return request,2023-12-08 10:37:00,2023-12-08 10:41:00,2023-08-12,1722,9,979.0,427.0,David Smith,Nathan Patel,John Smith,>90,Split,5
481af17f-c05a-4fcc-b511-9c3a0b638f48,Inbound,Order Related,Installation/demo,2023-12-08 16:28:00,2023-12-08 16:34:00,2023-08-12,1722,9,979.0,427.0,Rachel Green,Alexander Tanaka,Michael Lee,0-30,Evening,5
4dea7a68-025a-45ce-8e90-60f9278a33ca,Outcall,Refund Related,Refund Enquiry,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,John Gonzalez,Noah Patel,Michael Lee,31-60,Night,5
790a50a1-2279-43e1-aaf5-b4a8b2356928,Inbound,Order Related,Unable to track,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Amy Calderon,Elijah Yamaguchi,Michael Lee,31-60,Afternoon,1
c99936c5-8454-4e6d-9490-3473ab2ce7aa,Inbound,Returns,Return request,2023-11-08 16:53:00,2023-11-08 16:54:00,2023-08-11,13,2,8897.0,427.0,Tina Garza,Noah Patel,Michael Lee,>90,Morning,5
057d78f1-ae11-4933-bf14-758bcceccb61,Inbound,Cancellation,Return cancellation,2023-11-08 10:54:00,2023-11-08 11:31:00,2023-08-11,787,7,395.0,427.0,Samuel Ramos,Nathan Patel,Michael Lee,>90,Split,5
6c9833bb-5462-45b3-be61-3d4551eff6d3,Inbound,Returns,Reverse Pickup Enquiry,2023-11-08 12:22:00,2023-11-08 12:27:00,2023-08-11,1208,7,280.0,427.0,Alexis Parrish DVM,Jacob Sato,Jennifer Nguyen,On Job Training,Morning,5
34e9ed6b-7f08-4d1c-8698-a9e339814f2d,Inbound,Returns,Return request,2023-11-08 12:43:00,2023-11-08 13:19:00,2023-08-11,442,1,287.0,427.0,Anna Miller,Landon Tanaka,Emily Chen,>90,Morning,5
13d75b7e-2626-4ec0-9f8d-d7e3d515354e,Inbound,Returns,Fraudulent User,2023-11-08 17:10:00,2023-11-08 17:12:00,2023-08-11,586,1,295.0,427.0,Ryan Jackson,Olivia Wang,Emily Chen,31-60,Evening,5
1353bf37-978a-4aaa-86b3-a096405bcc05,Inbound,Returns,Wrong,2023-11-08 20:39:00,2023-11-08 22:38:00,2023-08-11,710,7,996.0,427.0,David Byrd,Emma Park,Jennifer Nguyen,On Job Training,Evening,5
3f6ddce4-d393-4602-8cdd-c55f5cd998bc,Inbound,Returns,Fraudulent User,2023-12-08 19:05:00,2023-12-08 19:31:00,2023-08-12,1722,9,979.0,427.0,Molly Lozano,Emma Park,John Smith,31-60,Afternoon,1
42dc7596-f08a-4423-bfbe-f7ead92c6014,Inbound,Returns,Missing,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Joseph Padilla,Madison Kim,Michael Lee,31-60,Evening,5
cf450fa8-8a66-43df-b851-d43d6b647ba3,Inbound,Order Related,Order status enquiry,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Thomas Blair,Noah Patel,Michael Lee,>90,Morning,5
42a328bd-d5ee-4e03-9e5a-86f0ce2d87c5,Inbound,Returns,Return request,2023-11-08 18:30:00,2023-11-08 18:31:00,2023-08-11,1713,7,5721.0,427.0,Albert Thornton,Lucas Singh,John Smith,61-90,Evening,5
22b7f84a-d319-415d-97e7-215da10ebd03,Inbound,Returns,Missing,2023-11-08 10:51:00,2023-11-08 11:05:00,2023-08-11,1733,1,194.0,427.0,Mr. Albert Clark DDS,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,5
05222e7a-1ec2-4045-9ac1-5346c763ec90,Inbound,Returns,Reverse Pickup Enquiry,2023-11-08 12:21:00,2023-11-08 12:24:00,2023-08-11,562,3,6674.0,427.0,Janet Jackson,Nathan Patel,Michael Lee,>90,Night,5
0e56e311-2495-43ca-b892-416342e7ef42,Inbound,Returns,Exchange / Replacement,2023-12-08 07:13:00,2023-12-08 07:18:00,2023-08-12,1722,9,979.0,427.0,Melvin Pace,Emma Park,John Smith,31-60,Morning,5
29bf2ff9-ead9-457c-a964-938752496638,Inbound,Returns,Return request,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Michael Ruiz,Madison Kim,John Smith,>90,Morning,5
bb17a1d4-69ef-458d-a097-1aa8dbac6660,Outcall,Refund Related,Refund Enquiry,2023-11-08 18:01:00,2023-11-08 20:33:00,2023-08-11,632,6,25490.0,427.0,Regina Harper,Harper Wong,William Kim,On Job Training,Evening,5
885606b5-0f1b-418e-b53c-265aa9ac092e,Email,Feedback,UnProfessional Behaviour,2023-11-08 21:59:00,2023-11-08 22:28:00,2023-08-11,713,5,668.0,427.0,Carla Burke,Amelia Tanaka,Michael Lee,31-60,Evening,5
a70b8f58-7432-4032-bb83-0a5f1a0bb072,Inbound,Order Related,Installation/demo,2023-11-08 10:26:00,2023-11-08 11:02:00,2023-08-11,684,6,12499.0,427.0,Laura Allen,Oliver Nguyen,John Smith,>90,Morning,5
8aa1d538-cdf1-431d-b91a-ff67e22b3632,Inbound,Returns,Reverse Pickup Enquiry,2023-11-08 08:10:00,2023-11-08 08:18:00,2023-08-11,353,7,244.0,427.0,Tina Harrington,Carter Park,Michael Lee,>90,Morning,5
c8e3841f-a0dc-466a-9315-ff55d8befa6a,Inbound,Returns,Return request,2023-11-08 08:36:00,2023-11-08 08:38:00,2023-08-11,818,1,599.0,427.0,Nathaniel Smith,Evelyn Kimura,John Smith,0-30,Morning,5
97f5c4c4-ea30-4ae2-abc9-739c4169e612,Inbound,Refund Related,Refund Related Issues,2023-11-08 11:01:00,2023-11-08 11:19:00,2023-08-11,541,2,999.0,427.0,Elizabeth Rivera,Aiden Patel,John Smith,>90,Morning,5
356be53e-48d3-4c13-b20d-d11f08d7f403,Inbound,Shopzilla Related,General Enquiry,2023-11-08 19:57:00,2023-11-08 20:14:00,2023-08-11,1722,9,979.0,427.0,Timothy Wilson,Carter Park,Jennifer Nguyen,On Job Training,Morning,5
d841fb64-7e88-4e41-8b61-9807a40cbc4c,Inbound,Returns,Reverse Pickup Enquiry,2023-12-08 13:22:00,2023-12-08 13:31:00,2023-08-12,1722,9,979.0,427.0,Jacob Moore,Ava Wong,Jennifer Nguyen,On Job Training,Morning,4
ed44245d-5b67-4186-9ba4-ba460a1723dd,Inbound,Returns,Fraudulent User,2023-12-08 17:41:00,2023-12-08 17:42:00,2023-08-12,1722,9,979.0,427.0,Brian Young,Elijah Yamaguchi,Emily Chen,61-90,Morning,5
2e0cda00-0c0a-41e0-a2c8-2b42a38e0ee7,Outcall,Shopzilla Related,General Enquiry,2023-12-08 23:48:00,2023-12-08 23:54:00,2023-08-12,1722,9,979.0,427.0,Haley Carroll,William Park,John Smith,61-90,Evening,5
d677787d-c1b6-4821-9a71-ad30c13b4bb0,Inbound,Returns,Missing,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,222,7,497.0,427.0,Kathy Strong,Sophia Sato,John Smith,0-30,Morning,5
a37bb4f4-f1bc-4629-aa28-bdb94fc23ab7,Inbound,Returns,Reverse Pickup Enquiry,2023-10-08 20:51:00,2023-11-08 00:03:00,2023-08-11,920,1,143.0,427.0,Jessica Williams,Lucas Singh,John Smith,31-60,Evening,5
aa45cf35-feab-4131-b9d4-b43013b9ecdd,Email,Order Related,Delayed,2023-11-08 19:59:00,2023-11-08 20:00:00,2023-08-11,1131,5,189.0,427.0,Patricia Holmes,Emma Park,John Smith,>90,Morning,5
206042c8-ad6b-4c51-9658-937ca0c5ba99,Inbound,Returns,Reverse Pickup Enquiry,2023-12-08 00:22:00,2023-12-08 00:24:00,2023-08-12,1120,2,599.0,427.0,Ashley Espinoza,Aiden Patel,John Smith,61-90,Evening,1
0ce869cd-560f-4f33-aec2-7a29d1cb97f5,Inbound,Returns,Return request,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Michelle Christensen,Nathan Patel,Michael Lee,>90,Afternoon,5
4881ddab-ef18-4a3f-abfc-43d84368d58b,Inbound,Order Related,Delayed,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,359,2,999.0,427.0,Tim Mcintosh II,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,4
f9db15b6-acdc-4d40-acf4-ce1dae774f97,Inbound,Feedback,UnProfessional Behaviour,2023-12-08 20:54:00,2023-12-08 20:56:00,2023-08-12,1345,3,1399.0,427.0,Rebecca Walker,Logan Lee,Emily Chen,61-90,Evening,5
77e7f282-f303-4548-892d-ec2d7fada545,Inbound,Returns,Fraudulent User,2023-10-08 20:32:00,2023-11-08 06:17:00,2023-08-11,1642,1,68.0,427.0,Michelle Hart,Aiden Patel,John Smith,>90,Evening,5
58c252f5-51f9-4852-89a6-9ad87d89a257,Inbound,Returns,Service Centres Related,2023-11-08 21:11:00,2023-11-08 21:29:00,2023-08-11,1208,2,17999.0,427.0,Adrian Branch,Carter Park,Jennifer Nguyen,On Job Training,Morning,5
2059d22f-ad85-479d-8352-e169d2686412,Inbound,Returns,Fraudulent User,2023-11-08 23:31:00,2023-11-08 23:32:00,2023-08-11,725,1,20.0,427.0,Andrea Suarez,Ethan Tan,Michael Lee,>90,Evening,5
51306312-f64f-4c1e-8422-badd75ca8669,Inbound,Order Related,Installation/demo,2023-12-08 14:07:00,2023-12-08 18:10:00,2023-08-12,1722,9,979.0,427.0,Teresa George,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,1
8e9229d9-9b74-4e1f-af64-2d3ca6fe7119,Inbound,Shopzilla Related,Signup Issues,2023-12-08 22:24:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Scott Chang,Carter Park,Jennifer Nguyen,On Job Training,Morning,5
289419eb-4a9c-458a-85ca-209a8753a81b,Inbound,Payments related,Online Payment Issues,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Christine Jackson,Abigail Suzuki,Jennifer Nguyen,On Job Training,Evening,5
d90e307e-7b0f-41ba-b850-7ea7d793ce79,Inbound,Refund Related,Refund Related Issues,2023-11-08 17:13:00,2023-11-08 17:26:00,2023-08-11,1208,1,368.0,427.0,Jonathan Larsen,Layla Taniguchi,Emily Chen,>90,Morning,5
2f97710b-fcc3-4777-a2b8-f43d735dcd28,Outcall,Returns,Return request,2023-12-08 07:29:00,2023-12-08 07:34:00,2023-08-12,1722,9,979.0,427.0,Kyle Warren DDS,Scarlett Chen,John Smith,0-30,Morning,5
3dc4c472-bfc2-4d1a-8c3f-1a5d7fbc0425,Inbound,Order Related,Order status enquiry,2023-12-08 22:33:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Jasmine Reed,Emily Yamashita,John Smith,61-90,Evening,5
41d9c7ff-b7f9-4f85-b8f8-3597d37c096e,Inbound,Returns,Fraudulent User,2023-12-08 16:35:00,2023-12-08 16:36:00,2023-08-12,1722,9,979.0,427.0,Joel Marsh,Madison Kim,Michael Lee,31-60,Evening,5
f3278d82-3648-483c-9740-cd1f6d8a5258,Outcall,Order Related,Delayed,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Melanie Cortez,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,1
90e7d8b6-445a-4c5f-a2ce-88cc4cda03ab,Inbound,Returns,Reverse Pickup Enquiry,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Nicole Chavez,Alexander Tanaka,Michael Lee,0-30,Evening,5
ba65b7e7-3365-46fa-b88c-38bb285a0652,Inbound,Returns,Fraudulent User,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Nicholas Wright,Ava Wong,Olivia Tan,>90,Evening,5
3451fc7b-d1ce-4a9f-b493-e7871ad3c0db,Outcall,Returns,Reverse Pickup Enquiry,2023-12-08 14:39:00,2023-12-08 14:39:00,2023-08-12,1722,9,979.0,427.0,Tamara Washington,Elijah Yamaguchi,John Smith,>90,Evening,4
73aa37cb-d3d7-4367-8e6c-3dd36fef5b9f,Outcall,Returns,Reverse Pickup Enquiry,2023-12-08 16:26:00,2023-12-08 16:28:00,2023-08-12,1722,9,979.0,427.0,Charles Williamson,Logan Lee,Emily Chen,0-30,Evening,5
63745aee-9dd9-4711-a424-438971ce7f5a,Inbound,Returns,Service Centres Related,2023-12-08 18:39:00,2023-12-08 21:03:00,2023-08-12,1722,9,979.0,427.0,Ronald Garcia,Elijah Yamaguchi,Emily Chen,>90,Morning,5
5ddd8cb0-02d9-4494-980d-fd40b72c5a5a,Inbound,Order Related,Invoice request,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Mark Black,Sophia Sato,John Smith,>90,Afternoon,3
0c4e95c8-3836-4ebf-a0e5-51b8448e65fa,Inbound,Returns,Fraudulent User,2023-12-08 07:22:00,2023-12-08 07:24:00,2023-08-12,1555,7,357.0,427.0,Kevin Cook,Mia Patel,John Smith,>90,Morning,5
9da51066-d2dc-4973-93bc-38d0d1c19b89,Inbound,Order Related,Delayed,2023-12-08 21:41:00,2023-12-08 21:42:00,2023-08-12,488,1,809.0,427.0,Lynn Collins,Noah Patel,Michael Lee,61-90,Night,5
bb6ed889-a9e0-4751-b5b0-f89ce3a86c64,Inbound,Returns,Return request,2023-11-08 11:14:00,2023-11-08 11:51:00,2023-08-11,1396,1,309.0,427.0,Michael Gomez,Mia Patel,John Smith,31-60,Morning,1
882e4794-1771-4068-976d-c4ce1173ce0d,Inbound,Returns,Reverse Pickup Enquiry,2023-11-08 08:46:00,2023-11-08 08:50:00,2023-08-11,1208,2,899.0,427.0,Hayley Smith,Noah Patel,Emily Chen,>90,Split,5
d449967a-9c50-42af-a2f9-35ce98bc2db2,Inbound,Returns,Fraudulent User,2023-11-08 13:11:00,2023-11-08 13:12:00,2023-08-11,1633,1,14.0,427.0,Luis Werner,Brayden Wong,John Smith,>90,Morning,5
f09aeee3-9db9-42b1-bdd7-ff2f245c0def,Inbound,Order Related,Seller Cancelled Order,2023-11-08 17:24:00,2023-11-08 18:31:00,2023-08-11,260,5,597.0,427.0,Ashley Edwards,Ethan Tan,Michael Lee,>90,Evening,1
8222d30b-a858-4df7-898e-96e39cf4c0ea,Inbound,Order Related,Invoice request,2023-11-08 19:19:00,2023-11-08 19:22:00,2023-08-11,13,8,6499.0,427.0,Nancy Singh,Noah Patel,Emily Chen,>90,Split,5
7a098172-c57c-4e92-bf37-035d076faaff,Inbound,Returns,Reverse Pickup Enquiry,2023-11-08 19:42:00,2023-11-08 21:44:00,2023-08-11,614,3,9965.0,427.0,Rebecca Graham,Alexander Tanaka,Michael Lee,0-30,Evening,1
532b8b08-5414-4825-a8cc-521d1be1b384,Inbound,Returns,Return request,2023-12-08 14:57:00,2023-12-08 15:01:00,2023-08-12,1722,9,979.0,427.0,Anthony Booth,William Park,John Smith,31-60,Morning,5
1aca05bc-62c6-4cb7-920b-cc03f4eb234f,Inbound,Returns,Reverse Pickup Enquiry,2023-12-08 18:22:00,2023-12-08 18:40:00,2023-08-12,1722,9,979.0,427.0,Mrs. Heather Williams,Isabella Wong,Emily Chen,>90,Split,5
f72ae9b1-cfc6-407b-bf3f-df58d5864214,Inbound,Order Related,Delayed,2023-12-08 22:29:00,2023-12-08 22:31:00,2023-08-12,1722,9,979.0,427.0,Kimberly Bryan,Emily Yamashita,Michael Lee,31-60,Morning,5
7ed60889-7c7b-43ed-9bf5-8b855c2a688e,Outcall,Refund Related,Refund Enquiry,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Patricia Holmes,Emma Park,John Smith,>90,Morning,5
92e4dc00-db30-4236-b987-190d5e2a9cac,Inbound,Returns,Service Centres Related,2023-11-08 07:12:00,2023-11-08 07:14:00,2023-08-11,556,2,1299.0,427.0,Matthew White PhD,Scarlett Chen,John Smith,0-30,Morning,1
8f3e849d-064f-41c7-a4d3-0b09c57112bf,Inbound,Returns,Reverse Pickup Enquiry,2023-12-08 19:31:00,2023-12-08 20:53:00,2023-08-12,1722,9,979.0,427.0,Kristin Campbell,Ethan Tan,Michael Lee,>90,Evening,4
1deca7b1-0477-46b3-acdc-b1fddb1b83d8,Inbound,Order Related,Delayed,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Stephen Lee,Noah Patel,Michael Lee,>90,Morning,5
3faf6548-a2c8-409b-8034-da392b8bfe88,Inbound,Returns,Reverse Pickup Enquiry,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Anthony Moss,Noah Patel,Michael Lee,>90,Morning,5
fb357d61-7545-4fca-a8cb-6de5da2a4736,Inbound,Returns,Return request,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Rachel Parker,Ethan Nakamura,Emily Chen,0-30,Evening,1
b2bb6d37-3752-4e92-adaf-b139b85a5b62,Inbound,Returns,Reverse Pickup Enquiry,2023-11-08 16:24:00,2023-11-08 16:26:00,2023-08-11,842,7,524.0,427.0,Karen Alvarado,Ava Wong,William Kim,On Job Training,Evening,4
163041c5-e02f-4784-9c1b-ab5227f519d0,Inbound,Returns,Return request,2023-12-08 11:19:00,2023-12-08 11:26:00,2023-08-12,1722,9,979.0,427.0,Eric Williams,Ethan Nakamura,Jennifer Nguyen,On Job Training,Morning,4
9c597d8d-4b4e-46b4-a459-0367e8de5181,Inbound,Returns,Reverse Pickup Enquiry,2023-12-08 19:52:00,2023-12-08 19:58:00,2023-08-12,1722,9,979.0,427.0,Joshua Stewart,Sophia Sato,John Smith,>90,Afternoon,5
5bd71917-79b9-420b-98b6-bc7b62adc783,Inbound,Returns,Reverse Pickup Enquiry,2023-12-08 19:47:00,2023-12-08 20:02:00,2023-08-12,1722,9,979.0,427.0,Patricia Duarte,Elijah Yamaguchi,Emily Chen,61-90,Evening,5
b5914f76-0175-4e60-b117-df71a9214b9c,Inbound,Returns,Service Centres Related,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Emily Mckenzie,Amelia Tanaka,Emily Chen,>90,Split,1
4c2f3e47-82f6-43d2-b53c-21548315b0a0,Inbound,Product Queries,Product Specific Information,2023-12-08 22:40:00,2023-12-08 22:48:00,2023-08-12,1722,9,979.0,427.0,Ashley Yu,William Park,John Smith,61-90,Evening,5
b9c4e6f6-676f-4d99-95b5-d595b215b610,Inbound,Order Related,Delayed,2023-12-08 10:36:00,2023-07-08 16:52:00,2023-08-13,684,8,23999.0,427.0,Mark Hickman,Zoe Yamamoto,William Kim,On Job Training,Morning,5
f59365cb-ba9b-4d79-a90b-67918d50e102,Inbound,Returns,Wrong,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,913,2,1925.0,427.0,Kristin Beasley,Evelyn Kimura,John Smith,0-30,Morning,3
e44cc4a7-afdb-43f5-9cdb-ea25b8872a7c,Inbound,Returns,Service Centres Related,2023-11-08 11:14:00,2023-11-08 11:19:00,2023-08-11,1106,2,1499.0,427.0,Rebecca Martin,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,5
33432cc9-a32d-4a38-9ffe-4b17e2637315,Inbound,Refund Related,COD Refund Details,2023-11-08 12:54:00,2023-11-08 12:58:00,2023-08-11,836,7,1104.0,427.0,Lisa Wall,Amelia Tanaka,Emily Chen,>90,Morning,4
29e70d72-25f1-4576-b986-1cfe86b3f82d,Email,Order Related,Installation/demo,2023-11-08 15:10:00,2023-11-08 15:13:00,2023-08-11,529,2,677.0,427.0,John Carrillo,Brayden Wong,John Smith,61-90,Morning,5
7a830e20-a1cc-47d8-93a9-d974c8b99ddc,Inbound,Feedback,UnProfessional Behaviour,2023-11-08 17:58:00,2023-11-08 18:08:00,2023-08-11,555,1,999.0,427.0,Robert Lewis,Logan Lee,Emily Chen,61-90,Evening,5
d29858d9-803a-4729-9e8f-ffbe90d5ad8f,Inbound,Payments related,Online Payment Issues,2023-12-08 12:27:00,2023-12-08 12:34:00,2023-08-12,1722,9,979.0,427.0,Toni Rodriguez,Dylan Kim,Michael Lee,>90,Morning,5
cf778e05-0bd9-4323-8be9-aee474f744f6,Inbound,Returns,Missing,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,John Oneill,Aiden Patel,Olivia Tan,On Job Training,Evening,5
7a63d51d-2159-4a7a-b6ee-055539751689,Outcall,Order Related,Installation/demo,2023-11-08 19:12:00,2023-12-08 10:39:00,2023-08-12,146,6,12499.0,427.0,Terry Young,Madison Kim,Michael Lee,31-60,Evening,5
e95eb7e3-b674-4310-91d0-49c7766821b4,Inbound,Refund Related,Refund Related Issues,2023-11-08 17:08:00,2023-11-08 17:09:00,2023-08-11,1622,7,679.0,427.0,Colleen Morton,Zoe Yamamoto,John Smith,>90,Afternoon,4
f9c647d5-5842-41a4-93df-965c69aef6a5,Inbound,Order Related,Order status enquiry,2023-11-08 09:57:00,2023-11-08 09:59:00,2023-08-11,1555,2,47999.0,427.0,Bonnie Durham,Austin Johnson,Michael Lee,0-30,Morning,5
f0608a28-2ecd-4d2c-a772-28350cbee54d,Outcall,Returns,Reverse Pickup Enquiry,2023-11-08 10:07:00,2023-11-08 10:15:00,2023-08-11,1439,7,322.0,427.0,Jonathan Moore,Zoe Yamamoto,John Smith,>90,Morning,4
24fa6445-30c9-445d-9994-0ffd9291870c,Inbound,Refund Related,Refund Enquiry,2023-11-08 19:48:00,2023-11-08 19:52:00,2023-08-11,108,1,216.0,427.0,Michael Olsen,Brayden Wong,John Smith,61-90,Evening,5
72c2e404-ad03-4a90-966e-b28db937a481,Inbound,Returns,Fraudulent User,2023-12-08 13:03:00,2023-12-08 13:35:00,2023-08-12,1722,9,979.0,427.0,Wendy Taylor,Madison Kim,Michael Lee,31-60,Evening,5
be206944-5174-4113-a614-f107670d1b81,Inbound,Returns,Reverse Pickup Enquiry,2023-12-08 18:09:00,2023-12-08 18:13:00,2023-08-12,1722,9,979.0,427.0,Mrs. Jennifer Stone,Dylan Kim,Michael Lee,>90,Morning,5
baa75f18-b02a-443e-8eb3-3a0495372ea5,Inbound,Returns,Return request,2023-12-08 21:27:00,2023-12-08 21:46:00,2023-08-12,1722,9,979.0,427.0,Whitney James,Noah Patel,Emily Chen,>90,Afternoon,5
5a54912d-94ca-4c9c-8b57-f913b55726ba,Inbound,Order Related,Order status enquiry,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,1722,9,979.0,427.0,Monique Graham,Elijah Yamaguchi,Michael Lee,>90,Afternoon,4
5a405f02-34b4-45d9-9286-54b1bf30471b,Email,Order Related,Delayed,2023-12-08 22:08:00,2023-12-08 22:13:00,2023-08-12,66,1,255.0,427.0,Dawn Brown,Amelia Tanaka,Michael Lee,31-60,Evening,5
7abd7c20-85ee-4e81-8a7b-803bc536286d,Inbound,Refund Related,Refund Related Issues,2023-12-08 21:51:00,2023-07-08 16:52:00,2023-08-13,10,1,56.0,427.0,Karen Smith,Lucas Singh,John Smith,>90,Evening,5
9dd79de4-32c2-44f5-b5fa-3af385e24911,Inbound,Returns,Reverse Pickup Enquiry,2023-07-08 16:40:00,2023-07-08 16:52:00,2023-08-13,973,5,517.0,427.0,Anthony Taylor,Emma Park,John Smith,31-60,Morning,5
a9c06a94-4287-48c8-a508-1d43d5d89310,Inbound,Returns,Service Centres Related,2023-11-08 13:39:00,2023-11-08 13:47:00,2023-08-11,913,8,25999.0,427.0,Daniel Henderson,Noah Patel,Michael Lee,>90,Morning,1
875b55ab-9331-488a-bf62-b3e9e6bcaace,Inbound,Returns,Technician Visit,2023-11-08 00:23:00,2023-11-08 14:43:00,2023-08-11,424,2,54990.0,427.0,Renee Lucas,Zoe Yamamoto,John Smith,>90,Morning,1
bead6019-6e69-4265-b28c-719e100dab79,Inbound,Refund Related,Refund Enquiry,2023-11-08 08:21:00,2023-11-08 08:23:00,2023-08-11,654,7,999.0,427.0,Bobby Rodriguez,Ethan Tan,John Smith,>90,Morning,5
7736881b-9238-44b8-a6b6-768cb24abb07,Inbound,Returns,Wrong,2023-12-08 10:01:00,2023-12-08 10:03:00,2023-08-12,629,2,1699.0,427.0,Susan Francis,Sophia Sato,John Smith,0-30,Morning,5
8043f7f9-b666-4de6-88ff-ce3b84b94d18,Outcall,Cancellation,Return cancellation,2023-12-08 14:36:00,2023-12-08 15:01:00,2023-08-12,1722,9,979.0,427.0,Fred Newman,Amelia Tanaka,Michael Lee,>90,Morning,5
