"Unique id",channel_name,category,Subcategory,Order_id,order_date_time,"Issue_reported at",issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,"Tenure Bucket","Agent Shift","CSAT Score"
0e93a228-16da-477f-902a-7ad9d14803b2,Outcall,Returns,Missing,33b1dea6-e16f-4e01-9bec-1c91f8f295d2,?,"28/08/2023 12:26","28/08/2023 00:00",28-Aug-23,Unknown,Others,?,?,"Jamie Smith","Scarlett Chen","John Smith",0-30,Morning,5
0e98035e-619e-4fcf-82ba-b64991aae908,Inbound,Returns,"Return request",?,?,"13/08/2023 11:36","13/08/2023 11:38",13-Aug-23,Unknown,Others,?,?,"Evan Ramsey","Ethan Tan","John Smith",>90,Morning,5
0e98359f-5626-4daa-a2d1-04588a3e976c,Outcall,Returns,"Service Centres Related",?,?,"14/08/2023 14:00","14/08/2023 14:07",14-Aug-23,Unknown,Others,?,?,"Lorraine Smith","Carter Park","Jennifer Nguyen","On Job Training",Evening,5
0e98bdf0-f39b-4ca1-8957-b6e3c3312a0a,Inbound,"Order Related","Invoice request",fa39a84c-a070-40b8-9762-e1303b609fd9,"09/08/2023 15:56","11/08/2023 17:16","11/08/2023 17:36",11-Aug-23,VARANASI,Electronics,999,?,"Kathryn Jones","Ethan Nakamura","Emily Chen",0-30,Evening,5
0e9939df-d40e-4347-a447-89132ced1525,Outcall,"Order Related",Installation/demo,?,?,"03/08/2023 07:23","03/08/2023 20:02",03-Aug-23,Unknown,Others,?,?,"Timothy Huff","Aiden Patel","John Smith",>90,Morning,1
0e998001-131f-4d9c-bfc6-039a7aaa356c,Inbound,Returns,"Reverse Pickup Enquiry",4d6a8189-ad9e-493e-9bee-bec74a3bdec9,?,"08/08/2023 21:30","08/08/2023 21:30",08-Aug-23,Unknown,Others,?,?,"Lindsey Smith","Nathan Patel","John Smith",>90,Afternoon,5
0e998063-7bfa-4f90-8943-3c34730bd9fd,Inbound,Returns,"Service Centres Related",1185541b-85ae-4531-ad3f-073d8ef43da9,?,"07/08/2023 18:14","07/08/2023 18:22",07-Aug-23,Unknown,Others,?,?,"Marvin Rivera","Carter Park","Jennifer Nguyen","On Job Training",Evening,5
0e99f4c8-12c2-46b4-894b-c140cd16efe0,Inbound,Returns,"Reverse Pickup Enquiry",70db27d1-9973-48e1-93ee-b6c2af5c71b1,"15/07/2023 15:23","09/08/2023 14:59","09/08/2023 15:43",09-Aug-23,PATAN,Electronics,11738,?,"Amanda Brown","Emily Yamashita","John Smith",>90,Morning,5
0e9a6dbc-f452-4d98-8a26-3a814043e81d,Inbound,Returns,"Reverse Pickup Enquiry",57dc97e9-61ee-4d81-a2b8-08dbbce7ae6e,?,"20/08/2023 12:35","20/08/2023 12:39",20-Aug-23,Unknown,Others,?,?,"Jacob Schroeder","Brayden Wong","Michael Lee",>90,Afternoon,5
0e9aa781-a605-4096-9c68-1553086812ad,Inbound,Returns,Wrong,?,?,"15/08/2023 18:36","15/08/2023 18:43",15-Aug-23,Unknown,Others,?,?,"Dawn Copeland","Jacob Sato","Emily Chen",0-30,Evening,5
0e9ad391-6dc8-425d-88c4-3f6ddf891dc4,Inbound,"Order Related","Seller Cancelled Order",49618392-0b7c-411a-b232-20453cd0c466,?,"22/08/2023 07:40","22/08/2023 07:44",22-Aug-23,Unknown,Others,?,?,"Sarah Henderson","Ava Wong","Jennifer Nguyen","On Job Training",Morning,5
0e9b21d1-cf42-47e4-a348-fed00cebac9c,Inbound,"Order Related","Seller Cancelled Order",e08f2c9e-b400-4a1e-a690-fc4305b72e49,?,"29/08/2023 23:28","29/08/2023 23:33",29-Aug-23,Unknown,Others,?,?,"James Lopez","Jackson Park","William Kim","On Job Training",Evening,5
0e9b50ee-c101-43c9-a35e-a532fe4471bd,Inbound,Returns,"Return request",efb80008-376f-4684-896e-aea3468b72ae,?,"30/08/2023 10:50","30/08/2023 11:17",30-Aug-23,Unknown,Others,?,?,"Brenda Cox","Elijah Yamaguchi","John Smith",61-90,Evening,5
0e9b80b3-d6b1-482a-9ce6-2274163a83c2,Inbound,"Order Related",Installation/demo,87e1bb06-ca23-4bdd-8615-423d2851b3b9,?,"25/08/2023 09:32","25/08/2023 09:34",25-Aug-23,Unknown,Others,?,?,"Donna Lee","Sophia Sato","Jennifer Nguyen","On Job Training",Morning,5
0e9bfdd4-0304-47a8-9630-37ee8a8fc8ae,Inbound,Returns,"Reverse Pickup Enquiry",4a0eccb7-1853-4ed6-afb7-a80f1ebf86b3,?,"25/08/2023 15:17","25/08/2023 15:17",25-Aug-23,Unknown,Others,?,?,"Nicole Gallagher","Lucas Singh","Jennifer Nguyen","On Job Training",Evening,5
0e9c2bf6-f780-4d81-b090-94c0c2e9bd8f,Inbound,Returns,"Reverse Pickup Enquiry",000cdd53-3e01-41b7-a83c-75247cfd0840,?,"25/08/2023 13:55","25/08/2023 17:03",25-Aug-23,Unknown,Others,?,?,"Rebecca Graham","Alexander Tanaka","Michael Lee",0-30,Evening,5
0e9c9e00-dc9d-4f8b-ab0d-0a37d64f1f6d,Inbound,Returns,"Fraudulent User",83b3e2eb-3a38-49c8-a55a-a244adb32c7b,?,"29/08/2023 09:10","29/08/2023 09:10",29-Aug-23,Unknown,Others,?,?,"Virginia Diaz","Evelyn Kimura","John Smith",0-30,Morning,5
0e9ca962-23ed-4fbb-a5ff-0db9f5aef6cf,Inbound,"Order Related","Seller Cancelled Order",24c4c462-a2c2-4829-9753-f6592661a9ce,?,"28/08/2023 08:17","28/08/2023 00:00",28-Aug-23,Unknown,Others,?,?,"Ronald King","William Park","John Smith",61-90,Evening,1
0e9cbbab-1c4b-4274-a229-8a1922024463,Inbound,Cancellation,"Not Needed",c0364fbb-623a-490e-9934-75ced3823419,?,"10/08/2023 16:09","10/08/2023 16:24",10-Aug-23,Unknown,Others,?,?,"Chelsea Johnson","Mia Patel","Emily Chen",0-30,Evening,4
0e9f98b8-4136-4aba-be0a-863f70d2f21e,Outcall,Returns,"Reverse Pickup Enquiry",1b5480b5-3a5e-4de5-82a5-cc22e4f30034,?,"24/08/2023 17:26","24/08/2023 17:39",24-Aug-23,Unknown,Others,?,?,"Julie Hart","Nathan Patel","Jennifer Nguyen","On Job Training",Evening,5
0e9fbb8c-805e-4284-9b3a-d744a7419bef,Inbound,Returns,"Return request",e9896fca-4886-4b2e-a130-f9b4cd461fb8,?,"29/08/2023 17:25","29/08/2023 20:07",29-Aug-23,Unknown,Others,?,?,"Aaron Romero","Mason Gupta","Jennifer Nguyen","On Job Training",Morning,5
0ea04972-4504-4753-9daf-eb22d11ef3e7,Email,"Order Related",Delayed,78bb8a34-1106-4133-bdb4-0d5d3778af86,"02/08/2023 09:52","13/08/2023 13:08","13/08/2023 13:17",13-Aug-23,UDALGURI,LifeStyle,355,?,"Allison Wheeler","Emily Yamashita","John Smith",>90,Split,5
0ea0b8e2-012c-46e6-99e4-b88af89ad995,Inbound,Returns,"Reverse Pickup Enquiry",?,?,"02/08/2023 17:22","03/08/2023 01:35",03-Aug-23,Unknown,Others,?,?,"Sheena Williams","Logan Lee","Emily Chen",0-30,Evening,1
0ea1791c-d31d-4452-858e-655b0a4b4fe2,Outcall,"Order Related","Seller Cancelled Order",200784ed-6b7f-43cc-98b6-03282b7be192,?,"27/08/2023 19:13","28/08/2023 00:00",28-Aug-23,Unknown,Others,?,?,"Matthew Graham","Aiden Patel","Olivia Tan","On Job Training",Evening,1
0ea2fb7d-9173-4f43-94d2-bbf653dce3bb,Outcall,Returns,"Reverse Pickup Enquiry",9dcd8627-89f7-4876-9c0f-5b7649a981cc,?,"29/08/2023 14:42","29/08/2023 14:45",29-Aug-23,Unknown,Others,?,?,"Patricia Duarte","Elijah Yamaguchi","Emily Chen",61-90,Evening,5
0ea3a02a-face-4eb0-b50d-7fbfc0e6dd0d,Inbound,Returns,"Fraudulent User",f3af54f3-c552-40d2-8722-bfddb90f8141,"16/07/2023 14:59","31/07/2023 11:58","01/08/2023 14:53",01-Aug-23,NAGERCOIL,Electronics,1999,?,"Elizabeth Lara","Dylan Kim","Michael Lee",>90,Morning,5
0ea3f347-de2a-4f12-9dac-219b9f343f1a,Inbound,Returns,"Reverse Pickup Enquiry",4f5c23fe-1f24-4e70-9e74-02a93a380f84,?,"05/08/2023 11:18","05/08/2023 12:05",05-Aug-23,Unknown,Others,?,?,"Jamie Smith","Scarlett Chen","John Smith",0-30,Morning,5
0ea3f6c3-378f-43d6-b032-a14ae454c1e4,Email,"Order Related",Delayed,eac79d31-108c-4eff-b137-389bb288ceb5,?,"22/08/2023 11:29","22/08/2023 11:29",22-Aug-23,Unknown,Others,?,?,"Dawn Whitaker","Austin Johnson","Michael Lee",0-30,Morning,5
0ea4322b-2dd0-4ad1-a811-88d2fde18b7d,Outcall,"Shopzilla Related","General Enquiry",5839b24a-d13a-4e3c-aebc-66c3adc56045,?,"24/08/2023 21:00","24/08/2023 21:03",24-Aug-23,Unknown,Others,?,?,"Douglas Tucker","Madison Kim","Emily Chen",>90,Split,4
0ea43389-7fba-43d7-8d2b-35ee9510455e,Inbound,"Order Related","Invoice request",705e5fc0-23ce-433f-967a-b79fb53effa9,?,"28/08/2023 17:53","28/08/2023 00:00",28-Aug-23,Unknown,Others,?,?,"Ashley Dunlap","Aiden Patel","Olivia Tan","On Job Training",Evening,5
0ea4514a-c2fa-42f3-baa7-6831f079055d,Inbound,"Payments related",Card/EMI,9f952222-b2ff-4e5a-b717-565f8beb0b30,?,"05/08/2023 13:13","05/08/2023 13:16",05-Aug-23,Unknown,Others,?,?,"Joseph Harris","Nathan Patel","John Smith",>90,Split,1
0ea54f56-c35e-44c9-886f-0b195b5fe1c5,Inbound,Returns,Wrong,31c537b0-dff8-46e2-8bf3-db5ac7850175,?,"21/08/2023 13:56","21/08/2023 13:57",21-Aug-23,Unknown,Others,?,?,"John Barrett","Aiden Patel","John Smith",>90,Morning,5
0ea61163-f994-40ac-bb20-db2da8f13d57,Inbound,"Order Related","Priority delivery",?,?,"13/08/2023 17:35","13/08/2023 21:18",13-Aug-23,Unknown,Others,?,?,"Marie Vance","Logan Lee","William Kim","On Job Training",Evening,4
0ea69b61-8796-4961-9074-9a53463c5418,Inbound,"Order Related",Delayed,74e5b8ef-54e0-41dd-95c4-1799d181aa3e,?,"08/08/2023 21:37","10/08/2023 14:17",10-Aug-23,Unknown,Others,?,?,"David Perez","Lily Chen","Michael Lee",>90,Evening,1
0ea908e1-0a88-4d1b-ac5d-578a6d2ba787,Inbound,"Order Related","Order status enquiry",15975764-9636-4f50-b841-d0586df650bd,"05/08/2023 01:05","07/08/2023 17:32","07/08/2023 20:07",07-Aug-23,DEHRADUN,Electronics,41990,?,"David Steele","Mason Gupta","Jennifer Nguyen","On Job Training",Morning,4
0ea9bdaa-436a-496d-9d18-1b7288ababfd,Inbound,"Order Related","Order status enquiry",3962687f-f5bf-43cb-a885-b1a43864bfb0,?,"25/08/2023 15:35","25/08/2023 15:41",25-Aug-23,Unknown,Others,?,?,"Joseph Brown","Brayden Wong","Olivia Tan",>90,Morning,5
0eaa4860-9244-47ed-aaf2-3b94629ccf81,Inbound,Returns,Missing,02491b3e-3ded-484a-a2f0-7d2b8eff40b9,"06/08/2023 08:54","11/08/2023 10:42","11/08/2023 12:19",11-Aug-23,LOHA,LifeStyle,581,?,"Samuel Ramos","Nathan Patel","Michael Lee",>90,Split,5
0eaa6a8a-67df-4239-84b8-6e2d4c835226,Inbound,Returns,Missing,?,?,"15/08/2023 10:21","15/08/2023 17:29",15-Aug-23,Unknown,Others,?,?,"William Carey DVM","William Park","John Smith",61-90,Evening,5
0eaac1a1-8902-40ba-b96f-13dc9b678aeb,Inbound,"Refund Related","Refund Related Issues",66a4ba6b-a38a-4db7-a62d-6f4d2bb61116,"28/07/2023 09:19","07/08/2023 08:08","07/08/2023 08:18",07-Aug-23,KORDHA,Electronics,495,?,"Michael Larson","Emma Park","John Smith",31-60,Morning,5
0eaaf3f3-27f4-441d-95d8-ddd83cdfdca4,Inbound,"Shopzilla Related","Account updation",fbc568cc-8f88-4e71-b559-a613646bd206,?,"22/08/2023 19:51","22/08/2023 19:55",22-Aug-23,Unknown,Others,?,?,"Jonathan Larsen","Layla Taniguchi","Emily Chen",>90,Morning,5
0eab3871-ac6b-46e9-b141-33385a1f6913,Inbound,"Order Related","Order status enquiry",a5b06f20-4998-4792-bc24-0e78dd1c3463,?,"26/08/2023 17:51","26/08/2023 17:54",26-Aug-23,Unknown,Others,?,?,"Brandy Shea","Carter Park","Michael Lee",>90,Evening,5
0eacd250-58a9-4d88-b72d-5876b3c1a4a9,Inbound,Returns,"Reverse Pickup Enquiry",b8e9db89-f9fe-4adc-a744-c7158bd94be6,"22/06/2023 18:11","08/08/2023 08:53","08/08/2023 09:13",08-Aug-23,ANUPGARH,LifeStyle,824,?,"Nicole Harper","Austin Johnson","William Kim","On Job Training",Morning,5
0eae586b-f115-411c-8408-2b8f8b2e7071,Inbound,Returns,"Reverse Pickup Enquiry",?,?,"12/08/2023 15:18","12/08/2023 15:21",12-Aug-23,Unknown,Others,?,?,"Ryan Payne","Scarlett Chen","John Smith",0-30,Morning,5
0eae85c7-a8e6-4659-b124-7a28133188e8,Inbound,"Order Related",Installation/demo,be0ea11c-f8d0-4412-a569-b5597cb068a0,?,"08/08/2023 20:10","08/08/2023 20:19",08-Aug-23,Unknown,Others,?,?,"Steven Buckley","Carter Park","Jennifer Nguyen","On Job Training",Evening,5
0eaef673-fa86-40a8-9772-e113f445da94,Inbound,Returns,"Return request",fcf77083-a303-49ee-9674-e5a8ee47f84e,"01/08/2023 10:45","11/08/2023 10:33","11/08/2023 10:36",11-Aug-23,MUMBAI,Electronics,999,?,"Brittany Tran","Landon Tanaka","Emily Chen",>90,Morning,4
0eb0a17e-aa05-4bf0-a103-3132262dd7b6,Inbound,"Product Queries","Product Specific Information",b95b3636-e109-4c26-8a53-d836c37deff8,?,"26/08/2023 14:03","26/08/2023 14:17",26-Aug-23,Unknown,Others,?,?,"Matthew Singleton","Austin Johnson","William Kim","On Job Training",Morning,5
0eb2a76b-694b-4378-a62b-7e3a1ea534b3,Inbound,Returns,"Return request",d62e1d8d-9be4-4742-b459-cf7f0af86fd6,?,"18/08/2023 13:42","18/08/2023 14:14",18-Aug-23,Unknown,Others,?,?,"Stephanie Holmes","Mia Patel","Jennifer Nguyen","On Job Training",Morning,4
0eb3f39e-4b55-48e4-ae3b-2cb01ef84545,Inbound,Returns,"Service Centres Related",?,?,"16/08/2023 01:23","16/08/2023 01:31",16-Aug-23,Unknown,Others,?,?,"Jorge Ingram","Elijah Yamaguchi","Emily Chen",>90,Split,5
0eb446c9-f3bf-4c70-a771-0e3e473ed238,Outcall,"Shopzilla Related","General Enquiry",f68587e7-99d2-41f2-8007-cd42d6fb8a53,?,"02/08/2023 20:59","02/08/2023 21:00",02-Aug-23,Unknown,Others,?,?,"Veronica Choi","Noah Patel","Michael Lee",31-60,Night,5
0eb5b1de-92b3-44a1-a3fe-b7f922fd58fa,Inbound,Returns,"Return request",021c1d11-335d-4687-ad5a-697645cd1e4e,"15/08/2023 15:45","30/08/2023 07:17","30/08/2023 07:25",30-Aug-23,PUNE,Electronics,1599,?,"Jared Scott","Zoe Yamamoto","William Kim","On Job Training",Morning,5
0eb7d2a2-bde2-44a8-9462-2c733357e2bc,Inbound,Returns,"Fraudulent User",928ce756-a2fd-4a4e-9f8b-4206b4e01b3c,?,"31/08/2023 11:37","31/08/2023 11:41",31-Aug-23,Unknown,Others,?,?,"Cindy Kerr","Alexander Tanaka","Michael Lee",0-30,Evening,5
0eb86bc0-446d-4c08-be34-44e27468d585,Inbound,Returns,"Reverse Pickup Enquiry",9d12bad5-7b65-4e37-9ea2-4cc7b6e3389c,?,"09/08/2023 11:24","09/08/2023 11:45",09-Aug-23,Unknown,Others,?,?,"Christopher Schultz","William Park","Jennifer Nguyen","On Job Training",Morning,1
0eb8a343-a6c3-4e07-b884-32744da016cc,Inbound,"Order Related","Order status enquiry",b9530abf-11cb-4563-9cb5-4e278e9d8e65,?,"17/08/2023 15:26","17/08/2023 15:30",17-Aug-23,Unknown,Others,?,?,"Ronald Houston","Ethan Tan","John Smith",>90,Morning,1
0eb9632c-d184-4858-920c-4d71b3b2f21c,Inbound,Returns,"Reverse Pickup Enquiry",ba7e484a-cb97-4f01-81b4-d8fcc8e0860d,"28/07/2023 00:20","11/08/2023 12:16","11/08/2023 13:07",11-Aug-23,PUNE,Home,1719,?,"Bradley Johnson","Austin Johnson","William Kim","On Job Training",Morning,1
0eb99ac7-096e-441b-825d-e2007e6be457,Inbound,Returns,"Reverse Pickup Enquiry",bce00369-4770-44a5-af33-b8f8dd99980d,?,"18/08/2023 12:34","18/08/2023 12:57",18-Aug-23,Unknown,Others,?,?,"Nicole Thomas","Wyatt Kim","Jennifer Nguyen","On Job Training",Morning,5
0eba2b1b-d9f7-4156-a112-2267dc28db80,Inbound,"Order Related",Installation/demo,8e7d8427-d197-4250-a3ec-3699090de10a,?,"17/08/2023 14:08","17/08/2023 14:12",17-Aug-23,Unknown,Others,?,?,"Nathaniel Smith","Evelyn Kimura","John Smith",0-30,Morning,4
0ebb87e5-52a0-479a-9081-7b4eff86733c,Inbound,Feedback,"UnProfessional Behaviour",?,?,"27/08/2023 16:31","27/08/2023 16:40",27-Aug-23,Unknown,Others,?,?,"Mrs. Kimberly Daniels","Ava Wong","William Kim","On Job Training",Evening,5
0ebc901e-105a-4e68-be63-71993c228400,Inbound,"Order Related",Installation/demo,944db51b-8147-4f65-a4fa-8d4e039350f6,?,"06/08/2023 19:32","06/08/2023 19:35",06-Aug-23,Unknown,Others,?,?,"Sierra Walker DDS","Emma Park","Jennifer Nguyen","On Job Training",Evening,5
0ebea3f7-3d5c-4ee7-8412-5a54fa2b5636,Inbound,Returns,"Return request",ab9681c0-6639-4a0d-add3-1b8e431a58d6,"01/08/2023 18:22","09/08/2023 13:01","09/08/2023 13:04",09-Aug-23,JALPAIGURI,"Books & General merchandise",400,?,"Christopher Moore Jr.","Carter Park","Michael Lee",>90,Morning,1
0ec001c3-c685-4350-9834-8c79a930ef3c,Inbound,Returns,Wrong,1adf4f3b-3684-442d-912c-9b26ddccaae8,"03/08/2023 17:22","17/08/2023 15:56","18/08/2023 09:02",18-Aug-23,MEERUT,LifeStyle,671,?,"Jerry Rodriguez","Madison Kim","Michael Lee",31-60,Evening,5
0ec0f499-415e-45f7-8bf8-d71193fe7aff,Outcall,"Order Related","Order status enquiry",fe481128-bc33-43c7-be6e-ceda98e36348,?,"09/08/2023 06:43","09/08/2023 14:07",09-Aug-23,Unknown,Others,?,?,"Frederick Cook","Scarlett Chen","John Smith",0-30,Morning,3
0ec1c8d3-b423-470a-ac3d-46eca7ebfb2a,Inbound,Returns,Missing,d208a4da-8da4-44c5-a27f-352fabd1a7d1,?,"19/08/2023 22:07","19/08/2023 23:08",19-Aug-23,Unknown,Others,?,?,"Jamie Smith","Scarlett Chen","John Smith",0-30,Morning,5
0ec28d08-de64-4f5a-9c28-6eac2f699793,Inbound,"Order Related",Installation/demo,?,?,"13/08/2023 12:35","13/08/2023 15:38",13-Aug-23,Unknown,Others,?,?,"David Clarke DDS","Landon Tanaka","John Smith",>90,Morning,5
0ec307ba-6e69-4960-b2f5-0f60ad5015ce,Inbound,Returns,"Reverse Pickup Enquiry",?,?,"13/08/2023 21:48","13/08/2023 22:04",13-Aug-23,Unknown,Others,?,?,"Jacob Arnold","William Park","John Smith",61-90,Evening,5
0ec32a17-1a84-4331-9167-ea781dff0e7e,Inbound,"Order Related","Order status enquiry",472dc6df-28e3-4218-957d-86d7793aef54,?,"10/08/2023 20:02","10/08/2023 20:13",10-Aug-23,Unknown,Others,?,?,"John Robinson","Nathan Patel","Michael Lee",>90,Afternoon,5
0ec35939-e006-4aec-a511-fba43cdb4822,Inbound,Returns,"Service Centres Related",5d47ad81-0347-4fa7-913f-c63c7377d322,"06/02/2023 01:46","30/08/2023 16:03","30/08/2023 22:15",30-Aug-23,BELLARY,Electronics,1099,?,"Stacey Clark","Zoe Yamamoto","John Smith",>90,Afternoon,5
0ec47b02-1eb4-4efb-bdd9-a9ec3c30cc1f,Inbound,Returns,"Reverse Pickup Enquiry",2a03af54-1df5-4e89-8211-38c7e470b7a4,?,"29/08/2023 14:47","29/08/2023 14:48",29-Aug-23,Unknown,Others,?,?,"Austin Gregory","Olivia Suzuki","John Smith",31-60,Morning,4
0ec52a5e-f293-4fee-be01-3697e1f0957c,Inbound,"Order Related","Invoice request",80e7d406-02d4-4b84-bdd8-53c647687908,?,"17/08/2023 16:03","17/08/2023 16:06",17-Aug-23,Unknown,Others,?,?,"Jennifer Cruz","Noah Patel","Emily Chen",>90,Morning,4
0ec5c203-8560-47d5-841c-ffa47a093f83,Inbound,"Refund Related","Refund Enquiry",?,?,"27/08/2023 14:03","27/08/2023 14:04",27-Aug-23,Unknown,Others,?,?,"Colleen Hall","Landon Tanaka","John Smith",>90,Split,5
0ec7fef9-bceb-47b5-a9b5-e8f0b28b9aea,Inbound,Returns,"Reverse Pickup Enquiry",4b44967a-c2fc-4442-9c9f-ee86a73f5da7,?,"25/08/2023 17:47","25/08/2023 17:48",25-Aug-23,Unknown,Others,?,?,"Edwin Wilson","Ethan Tan","Michael Lee",>90,Evening,5
0ec84d48-f4d9-44d6-ba7f-d64b9b2f97d6,Inbound,"Order Related","Order status enquiry",?,?,"26/08/2023 21:02","27/08/2023 07:09",27-Aug-23,Unknown,Others,?,?,"Crystal Walsh","Olivia Suzuki","Jennifer Nguyen","On Job Training",Morning,3
0eca0f57-b188-4528-90aa-22ad279f5a0e,Outcall,"Order Related","Order status enquiry",35ff4df8-6a06-4731-8fb9-49d2ba1cc6c3,?,"25/08/2023 10:25","25/08/2023 10:39",25-Aug-23,Unknown,Others,?,?,"Anthony Kerr","Emma Park","John Smith",>90,Morning,5
0ecb2ed0-271c-4613-95b1-15ce443fa449,Inbound,Returns,"Return request",?,?,"27/08/2023 16:10","27/08/2023 16:18",27-Aug-23,Unknown,Others,?,?,"Anthony Smith","Mia Patel","John Smith",>90,Morning,4
0ecc968b-cf53-4397-bd93-099a14be9d34,Inbound,"Refund Related","Refund Related Issues",a57bee2a-9d3e-4d94-a387-9b3d3d7cc4e2,?,"10/08/2023 07:02","10/08/2023 08:46",10-Aug-23,Unknown,Others,?,?,"Kimberly Rogers","Scarlett Chen","John Smith",0-30,Morning,4
0ece88fa-65be-4cbd-8251-1e3eac89e282,Outcall,Returns,"Return request",c69168ce-60fd-4c83-b157-3edad2f2099d,"31/07/2023 12:18","11/08/2023 11:37","11/08/2023 11:54",11-Aug-23,ALONG,LifeStyle,849,?,"Tammy Gould","Ava Wong","Jennifer Nguyen","On Job Training",Morning,5
0ecef851-ec22-43ad-b598-71c13fe6f59a,Inbound,"Shopzilla Related","General Enquiry",?,?,"12/08/2023 17:34","12/08/2023 17:42",12-Aug-23,Unknown,Others,?,?,"Steven Cline","Emily Yamashita","John Smith",>90,Morning,3
0ecef8b2-211d-4277-8d67-b46508a4de84,Inbound,"Product Queries","Product Specific Information",99ced6db-9403-41a1-8f3e-6f5d689bef2a,?,"28/08/2023 11:27","28/08/2023 00:00",28-Aug-23,Unknown,Others,?,?,"Michael Barrett","Ava Wong","Jennifer Nguyen","On Job Training",Morning,3
0ed06f45-8446-439e-bc11-493b2bea549e,Inbound,Returns,"Reverse Pickup Enquiry",3a34b71a-f3e7-4109-819c-fdd50b9c33f4,?,"26/08/2023 23:06","26/08/2023 23:10",26-Aug-23,Unknown,Others,?,?,"Samuel Douglas","Abigail Suzuki","Jennifer Nguyen","On Job Training",Morning,5
0ed08da1-8610-4429-bf8d-5c646ccc3a83,Outcall,Returns,"Reverse Pickup Enquiry",37184530-f3ee-48fd-a741-7c14611c039b,"01/08/2023 05:58","11/08/2023 15:17","11/08/2023 16:15",11-Aug-23,TEZPUR,LifeStyle,810,?,"Philip Harmon","Emma Park","John Smith",>90,Morning,1
0ed09751-ad4a-46ec-8bce-db8f5f2d9c92,Inbound,"Order Related","Order status enquiry",4370556f-04b7-4306-b15f-e4f411e3fde9,?,"28/08/2023 15:12","28/08/2023 00:00",28-Aug-23,Unknown,Others,?,?,"Mr. Drew Miller","Emily Yamashita","William Kim","On Job Training",Evening,5
0ed0bcaa-e7a0-4909-aa36-ee78f6d92a26,Inbound,Returns,"Fraudulent User",a1374e3c-0605-4fb3-8e72-05498a2984a5,?,"01/08/2023 21:23","01/08/2023 21:23",01-Aug-23,Unknown,Others,?,?,"Mike Fields","Madison Kim","John Smith",>90,Split,5
0ed0c806-c497-44f1-afc5-cd39440fb993,Inbound,Returns,"Reverse Pickup Enquiry",631a3e94-a46d-4028-be28-3792e4f1f216,?,"22/08/2023 21:39","22/08/2023 21:39",22-Aug-23,Unknown,Others,?,?,"Crystal Dunlap","Abigail Suzuki","Jennifer Nguyen","On Job Training",Morning,5
0ed15c65-7959-45bd-b0ea-4fce1279fcb6,Inbound,"Shopzilla Related","Shopzila Premium Related",3f391bfb-f594-41c6-a16e-dfd8964ef723,?,"24/08/2023 12:28","24/08/2023 21:19",24-Aug-23,Unknown,Others,?,?,"Morgan Smith","Isabella Wong","Emily Chen",>90,Split,5
0ed1bf71-077b-41a6-b97c-5b3cd649640c,Outcall,"Order Related","Seller Cancelled Order",?,?,"04/08/2023 07:53","04/08/2023 07:55",04-Aug-23,Unknown,Others,?,?,"Stanley Hogan","Harper Wong","Emily Chen",>90,Split,5
0ed6a880-5bfb-4e5b-901f-9d24f8785be7,Inbound,Returns,"Fraudulent User",ec3d823f-23b0-4602-998c-7fdc91e6610e,?,"06/08/2023 14:14","06/08/2023 14:23",06-Aug-23,Unknown,Others,?,?,"Caitlin Johnson","Evelyn Kimura","John Smith",0-30,Morning,4
0ed808fd-f723-4092-9060-d94b9086411a,Inbound,"Order Related","Order status enquiry",bd34a5e0-1c85-4334-8128-05724fc8a319,"26/08/2023 05:02","31/08/2023 11:12","31/08/2023 11:13",31-Aug-23,MORADABAD,Electronics,28500,?,"Jeremy Little","Austin Johnson","William Kim","On Job Training",Morning,5
0ed84ddf-7e08-462f-a244-d00cac1e2f6e,Inbound,Returns,"Return request",?,?,"14/08/2023 04:54","14/08/2023 06:28",14-Aug-23,Unknown,Others,?,?,"Patrick Lee Jr.","Noah Patel","Michael Lee",61-90,Night,5
0ed92047-4e08-4a11-bf84-9e681b520410,Inbound,"Refund Related","Refund Enquiry",2390dd50-9248-4e13-a026-63e1bbfc1fde,?,"30/08/2023 12:05","30/08/2023 12:07",30-Aug-23,Unknown,Others,?,?,"Joseph Harper","Noah Patel","Michael Lee",>90,Morning,5
0ed95ec6-9321-462d-b7c0-c92311223828,Inbound,Returns,"Return request",?,?,"03/08/2023 08:31","03/08/2023 08:43",03-Aug-23,Unknown,Others,?,?,"Brianna Wolf","Mia Patel","John Smith",>90,Morning,5
0ed9fa74-586d-4c04-8cd3-6ca2dc2521cd,Outcall,Returns,"Reverse Pickup Enquiry",0b04afbf-131e-4d0c-b4a6-82a651b33837,?,"22/08/2023 17:35","22/08/2023 19:07",22-Aug-23,Unknown,Others,?,?,"Daniel Davis","Madison Kim","John Smith",>90,Morning,5
0edae6ac-4400-48db-aae3-99109afa5b59,Inbound,"Product Queries","Product Specific Information",?,?,"03/08/2023 17:15","03/08/2023 17:32",03-Aug-23,Unknown,Others,?,?,"James Williams","Brayden Wong","John Smith",>90,Evening,1
