"Unique id";"channel_name";"category";"Subcategory";"Customer Remarks";"Order_id";"order_date_time";"Issue_reported at";"issue_responded";"Survey_response_Date";"Customer_City";"Product_category";"Item_price";"connected_handling_time";"Agent_name";"Supervisor";"Manager";"Tenure Bucket";"Agent Shift";"CSAT Score"
"03ba3d61-c6d1-478c-81f7-a9ec9fdaadf3";"Inbound";"Refund Related";"Refund Related Issues";"Pathetic services from seller and logistic";"0e3130c9-c27f-4212-a7fd-64cd92c9ec2f";"";"02/08/2023 01:59";"02/08/2023 02:00";"02-Aug-23";"Unknown";"Others";0;0;"Sarah Gutierrez";"Emily Yamashita";"Michael Lee";"61-90";"Morning";5
"03bab1d5-ae47-407a-bc28-0a9864c22fa3";"Inbound";"Returns";"Service Centres Related";"";"";"";"13/08/2023 13:04";"13/08/2023 13:37";"13-Aug-23";"Unknown";"Others";0;0;"Sean Williams";"Mason Gupta";"Jennifer Nguyen";"On Job Training";"Morning";5
"03bad074-0307-4caf-aea2-36e9ec5dab67";"Inbound";"Order Related";"Order status enquiry";"Such a worst delivery service";"06465051-c014-4586-9022-df9bc03927bc";"01/08/2023 17:38";"07/08/2023 09:15";"07/08/2023 09:20";"07-Aug-23";"HYDERABAD";"Books & General merchandise";288;0;"Amber Brown";"Carter Park";"Jennifer Nguyen";"On Job Training";"Morning";1
"03bc376e-3483-4032-ba2b-cbb2fdfb1c7a";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"c6a681df-d249-4e96-8d59-07559f010d11";"";"21/08/2023 12:40";"21/08/2023 12:43";"21-Aug-23";"Unknown";"Others";0;0;"James Pollard";"Ethan Tan";"William Kim";"On Job Training";"Morning";5
"03bc50d2-d3ec-440b-ad14-cf3778eb316c";"Inbound";"Returns";"Service Centres Related";"";"";"";"14/08/2023 09:29";"14/08/2023 09:30";"14-Aug-23";"Unknown";"Others";0;0;"Colleen Hall";"Landon Tanaka";"John Smith";">90";"Split";4
"03bc7055-e2dd-4ab6-b310-e9a7117b1735";"Inbound";"Returns";"Reverse Pickup Enquiry";"Very nice response";"c69b84da-c22c-4d05-bbd1-71821c578080";"";"22/08/2023 20:14";"22/08/2023 20:46";"22-Aug-23";"Unknown";"Others";0;0;"Michael Davis";"Evelyn Kimura";"Jennifer Nguyen";"On Job Training";"Evening";5
"03bd12fe-67cd-4d10-9202-78728829b081";"Inbound";"Returns";"Return request";"Please work on your policies and make them a bit flexier.";"";"";"14/08/2023 18:58";"14/08/2023 19:01";"14-Aug-23";"Unknown";"Others";0;0;"Angela Reid";"Carter Park";"Jennifer Nguyen";"On Job Training";"Evening";5
"03bdd878-246c-4017-b562-a2868b41e8a3";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"a574e9d5-9f03-4ab5-8e19-f7708d332c8f";"";"06/08/2023 18:07";"06/08/2023 18:26";"06-Aug-23";"Unknown";"Others";0;0;"Mr. Jeremy Sanchez";"Wyatt Kim";"Michael Lee";"61-90";"Afternoon";5
"03bf8ed7-d7eb-4639-ab57-870c7d9f7467";"Inbound";"Order Related";"Order status enquiry";"Tq ??";"6b140126-008d-4dae-ac45-8bdb42ac1b91";"";"23/08/2023 08:04";"23/08/2023 15:52";"23-Aug-23";"Unknown";"Others";0;0;"Amy Mendez";"Sophia Sato";"John Smith";"0-30";"Morning";5
"03c02c0f-57bd-436c-a310-2243540fe341";"Inbound";"Payments related";"Online Payment Issues";"Nice interaction so keep it up";"9e3ff303-8787-44fe-8206-042de56c751f";"";"26/08/2023 07:41";"26/08/2023 07:50";"26-Aug-23";"Unknown";"Others";0;0;"Pamela Stevens";"Jackson Park";"John Smith";">90";"Morning";5
"03c17b5e-3a86-4ef3-a3a3-afe81429fe94";"Inbound";"Returns";"Wrong";"";"";"";"13/08/2023 10:59";"13/08/2023 20:09";"13-Aug-23";"Unknown";"Others";0;0;"Mark Gonzalez";"Amelia Tanaka";"Emily Chen";">90";"Morning";4
"03c1ac32-eb82-458f-8714-a8ebb8831671";"Inbound";"Returns";"Missing";"";"";"";"14/08/2023 19:58";"14/08/2023 21:41";"14-Aug-23";"Unknown";"Others";0;0;"Bruce Smith";"Elijah Yamaguchi";"Michael Lee";"61-90";"Afternoon";1
"03c1e12d-2d39-419c-9f7d-88916bc8b049";"Outcall";"Returns";"Reverse Pickup Enquiry";"";"a81c276c-0451-4d0e-b5e5-50f4fd726d27";"";"20/08/2023 12:58";"21/08/2023 07:58";"21-Aug-23";"Unknown";"Others";0;0;"Cindy Kerr";"Alexander Tanaka";"Michael Lee";"0-30";"Evening";5
"03c31ac0-1003-4605-8ca7-11ed49ab5526";"Inbound";"Refund Related";"Refund Related Issues";"";"192b4d10-8fbd-491a-b227-a378710e7749";"";"09/08/2023 16:40";"10/08/2023 20:34";"10-Aug-23";"Unknown";"Others";0;0;"Seth Williamson";"Sophia Sato";"John Smith";">90";"Afternoon";4
"03c47b64-ac4e-454b-8f89-9496b4949833";"Outcall";"Product Queries";"Product Specific Information";"Faltu person..doesnu2019t solve my problem";"4bdeb4d2-b2e6-437d-9b73-2bb765e8e811";"";"20/08/2023 10:35";"20/08/2023 10:38";"20-Aug-23";"Unknown";"Others";0;0;"Sheri Hood";"Ava Wong";"Jennifer Nguyen";"On Job Training";"Morning";1
"03c50267-aaef-44aa-a5e9-7225f95d4e86";"Outcall";"Shopzilla Related";"General Enquiry";"";"";"";"27/08/2023 17:21";"28/08/2023 03:32";"28-Aug-23";"Unknown";"Others";0;0;"Wanda Kelly";"Logan Lee";"Jennifer Nguyen";"On Job Training";"Morning";5
"03c57832-4d4b-41a8-9b3d-8066f509ffa3";"Inbound";"Order Related";"Delayed";"";"";"";"12/08/2023 19:47";"12/08/2023 19:48";"12-Aug-23";"Unknown";"Others";0;0;"Patty Gutierrez";"Elijah Yamaguchi";"John Smith";">90";"Evening";4
"03c5831c-9208-4dbc-8d2f-91d0250fcadf";"Inbound";"Returns";"Reverse Pickup Enquiry";"Ecilent";"a9d244ed-a505-4d76-9d4e-13ab752bc614";"";"17/08/2023 08:44";"17/08/2023 08:48";"17-Aug-23";"Unknown";"Others";0;0;"Stacy Sims";"Jacob Sato";"Jennifer Nguyen";"On Job Training";"Morning";1
"03c5ff30-fb9b-455d-a6ec-3340564522e6";"Inbound";"Returns";"Reverse Pickup Enquiry";"Reduce my time tu manage this order";"3ff7ea42-c7cf-4adb-9c1b-870513147a7b";"";"19/08/2023 15:08";"19/08/2023 15:18";"19-Aug-23";"Unknown";"Others";0;0;"Karen Schultz";"Evelyn Kimura";"John Smith";"0-30";"Morning";5
"03c6c161-7406-4c10-8264-f097fb33cd98";"Inbound";"Returns";"Fraudulent User";"Good conversation ????";"";"";"12/08/2023 18:27";"12/08/2023 18:34";"12-Aug-23";"Unknown";"Others";0;0;"Kelly Carpenter";"William Park";"John Smith";"61-90";"Evening";5
"03c7a86a-7e9f-4beb-95fd-674b574c798e";"Inbound";"Order Related";"Delayed";"Issue not resolved even after completion of 1 month";"eebc44d2-ec85-4f01-b83f-c8a177ef12cd";"";"17/08/2023 18:09";"17/08/2023 18:19";"17-Aug-23";"Unknown";"Others";0;0;"Lisa May";"Olivia Suzuki";"Jennifer Nguyen";"On Job Training";"Morning";1
"03c7bf39-48d5-483c-94e7-dab5f308ebf1";"Inbound";"Order Related";"Order status enquiry";"This is the worst customercare employee I have ever met on the call...";"c6cf988a-1eaa-4893-8954-351da916dd1f";"";"24/08/2023 18:43";"24/08/2023 23:14";"24-Aug-23";"Unknown";"Others";0;0;"Peter Lawrence";"Dylan Kim";"Olivia Tan";">90";"Morning";1
"03c86ac3-b168-4956-85bd-066ef95c7b38";"Outcall";"Returns";"Return request";"Very good";"29fe95a3-46e7-471c-92b3-ec288680dd06";"";"29/08/2023 17:32";"29/08/2023 17:33";"29-Aug-23";"Unknown";"Others";0;0;"Hannah Miller";"Harper Wong";"William Kim";"On Job Training";"Evening";5
"03c8d02a-ef1b-4af3-848b-53299198ebdb";"Inbound";"Order Related";"Installation/demo";"";"15981c0a-9449-4eb7-b342-3d4f962b3447";"26/06/2023 22:44";"30/07/2023 18:35";"01/08/2023 12:28";"01-Aug-23";"KOLKATTA";"Home Appliences";15999;0;"Kenneth Henderson";"Ava Wong";"William Kim";"On Job Training";"Evening";2
"03ca9425-2b6b-411c-a9d9-c83ebda9c360";"Inbound";"Order Related";"Delayed";"";"bd1343b9-6e1e-4fc6-9a00-fa75a1ed88d6";"18/08/2023 21:50";"28/08/2023 16:53";"28/08/2023 00:00";"28-Aug-23";"AHMEDABAD";"Electronics";1299;0;"Bruce Martin";"Zoe Yamamoto";"Emily Chen";">90";"Split";5
"03ca9db1-55ee-4262-a087-e902ad19f297";"Outcall";"Returns";"Reverse Pickup Enquiry";"Ok thanks thanks";"db11d312-2e3c-44ba-afd8-1da7303a5696";"";"21/08/2023 16:51";"21/08/2023 16:53";"21-Aug-23";"Unknown";"Others";0;0;"Jaime Henderson";"Evelyn Kimura";"Jennifer Nguyen";"On Job Training";"Evening";5
"03cc171a-1ecd-4b3f-9006-341032d8aa22";"Inbound";"Payments related";"Online Payment Issues";"It was nice interaction with him. He was so polite.";"";"";"12/08/2023 17:59";"12/08/2023 18:03";"12-Aug-23";"Unknown";"Others";0;0;"James Lopez";"Jackson Park";"William Kim";"On Job Training";"Evening";5
"03ccc293-b588-48c0-8c8d-071e9f3bf09c";"Inbound";"Product Queries";"Product Specific Information";"";"0d624dce-4a6b-4633-9519-d9d9621b9314";"";"05/08/2023 12:07";"05/08/2023 12:14";"05-Aug-23";"Unknown";"Others";0;0;"Brian Barrera";"Carter Park";"Michael Lee";"31-60";"Morning";5
"03cd517f-b6f8-486c-92eb-ab3da257d5ae";"Inbound";"Shopzilla Related";"General Enquiry";"Good ??";"";"";"03/08/2023 12:22";"03/08/2023 12:39";"03-Aug-23";"Unknown";"Others";0;0;"Fred Newman";"Amelia Tanaka";"Michael Lee";">90";"Morning";5
"03ce50c6-70c0-4793-a729-676c761eb772";"Inbound";"Order Related";"Seller Cancelled Order";"";"85dcb81c-a64c-4a7c-ad79-72bcae7efcd4";"";"22/08/2023 18:22";"22/08/2023 18:23";"22-Aug-23";"Unknown";"Others";0;0;"Lisa Wilson";"Isabella Wong";"Emily Chen";">90";"Afternoon";5
"03ce7617-12d0-4c8b-a871-3abeea10751e";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"";"";"26/08/2023 19:29";"27/08/2023 20:21";"27-Aug-23";"Unknown";"Others";0;0;"Ashley Hamilton";"Jackson Park";"William Kim";"On Job Training";"Evening";5
"03cf17d0-958a-430f-88c2-6a33903a96c7";"Inbound";"Payments related";"Online Payment Issues";"";"180d094f-ab36-418e-a755-89a720266142";"";"02/08/2023 21:51";"02/08/2023 22:00";"02-Aug-23";"Unknown";"Others";0;0;"Elizabeth Macias";"Lily Chen";"Michael Lee";">90";"Evening";5
"03cfefcc-095a-4368-875e-e73cc34739c1";"Inbound";"Returns";"Return request";"";"b209e09a-a529-4ec2-89af-8f85b3c4a44d";"";"29/08/2023 16:38";"29/08/2023 23:45";"29-Aug-23";"Unknown";"Others";0;0;"Michelle Moore";"Lucas Singh";"William Kim";"On Job Training";"Morning";5
"03d084b5-03d6-425a-8e23-e57f4b3b38d6";"Inbound";"Returns";"Reverse Pickup Enquiry";"Thank you";"890b694e-6160-46ae-ab0a-73a3f200c918";"25/07/2023 18:49";"10/08/2023 22:09";"10/08/2023 22:18";"10-Aug-23";"ANGUL";"Electronics";799;0;"Amy Gonzalez";"Logan Lee";"Emily Chen";"61-90";"Evening";5
"03d1ec2b-e660-4509-be86-85366f5ca153";"Inbound";"Returns";"Return request";"He was the best customer executive I have ever talked to!";"";"";"13/08/2023 20:56";"13/08/2023 21:13";"13-Aug-23";"Unknown";"Others";0;0;"Veronica Choi";"Noah Patel";"Michael Lee";"31-60";"Night";5
"03d26370-a24d-463f-8054-58c670b6181a";"Outcall";"Shopzilla Related";"General Enquiry";"";"587972a3-9c45-49a8-b5cc-768ceaf1d9d5";"";"30/08/2023 17:24";"30/08/2023 17:27";"30-Aug-23";"Unknown";"Others";0;0;"Benjamin Lewis";"Nathan Patel";"John Smith";"31-60";"Afternoon";1
"03d295c1-96c0-4174-a536-674afac98574";"Inbound";"Returns";"Reverse Pickup Enquiry";"I am happy";"08a400cb-e4dc-407a-abe5-3a5b9fc99c89";"";"07/08/2023 20:48";"07/08/2023 21:04";"07-Aug-23";"Unknown";"Others";0;0;"Lisa Johnson";"Carter Park";"Jennifer Nguyen";"On Job Training";"Evening";5
"03d2aff6-05e1-4714-b8da-e7536d3675ad";"Inbound";"Product Queries";"Product Specific Information";"";"";"";"16/08/2023 13:04";"16/08/2023 13:07";"16-Aug-23";"Unknown";"Others";0;0;"Pamela Hughes";"Dylan Kim";"Jennifer Nguyen";"On Job Training";"Morning";1
"03d35617-8d84-4b6e-9e7a-db19e4685925";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"16fb8b80-e76c-4957-b62f-5147debb0edb";"25/07/2023 18:15";"11/08/2023 14:00";"11/08/2023 14:03";"11-Aug-23";"WEST DINAJPUR";"Affiliates";157;0;"Melissa Castillo";"Elijah Yamaguchi";"Michael Lee";">90";"Night";4
"03d3cbb2-2fd7-4f2a-a186-284a58727c96";"Inbound";"Returns";"Service Centres Related";"";"d0d837c1-ef47-4280-8292-a370a6c4140f";"";"31/08/2023 10:42";"31/08/2023 17:12";"31-Aug-23";"Unknown";"Others";0;0;"Alexandra Barron";"Austin Johnson";"Jennifer Nguyen";"On Job Training";"Evening";4
"03d4626a-57ba-48b3-95ac-10e1f9fc376e";"Inbound";"Returns";"Reverse Pickup Enquiry";"Product   kar raha hai";"29d8b7fc-7aa3-4c65-a265-1f169c292d91";"";"05/08/2023 11:16";"05/08/2023 11:20";"05-Aug-23";"Unknown";"Others";0;0;"Toni Rodriguez";"Dylan Kim";"Michael Lee";">90";"Morning";5
"03d65f97-1445-4b8d-9382-54f8cc11590b";"Inbound";"Returns";"Missing";"";"572386d5-b50d-4973-be53-303ebecfb523";"";"28/08/2023 12:26";"28/08/2023 00:00";"28-Aug-23";"Unknown";"Others";0;0;"Jason Osborn";"Abigail Suzuki";"William Kim";"On Job Training";"Morning";5
"03d7f13b-3621-4f85-a0cc-d0a55ffc322f";"Inbound";"Refund Related";"Refund Enquiry";"";"5df99b57-d87c-48ee-9678-bb0c63e2ee61";"";"24/08/2023 14:47";"24/08/2023 14:53";"24-Aug-23";"Unknown";"Others";0;0;"Michael Brady";"Layla Taniguchi";"Emily Chen";">90";"Morning";5
"03d8462b-5481-4b42-9784-cb7f41d4e68e";"Inbound";"Returns";"Missing";"";"06e066b6-b08e-4174-afb5-84a40a917557";"07/08/2023 23:16";"11/08/2023 10:18";"11/08/2023 10:21";"11-Aug-23";"BHUBANESWAR";"Electronics";2510;0;"William Carey DVM";"William Park";"John Smith";"61-90";"Evening";5
"03d847b4-9733-4f70-ad51-9f4ab6801a9d";"Email";"Feedback";"UnProfessional Behaviour";"";"4624e3fb-b8a8-43f4-b846-9950d37004e5";"04/08/2023 20:08";"22/08/2023 19:32";"22/08/2023 19:33";"22-Aug-23";"SHAJAPUR";"LifeStyle";294;0;"Margaret Prince";"Carter Park";"Michael Lee";"31-60";"Morning";5
"03d87ff2-f99e-4489-b964-76fe7fc5a31d";"Inbound";"Returns";"Fraudulent User";"";"";"";"16/08/2023 12:27";"16/08/2023 12:49";"16-Aug-23";"Unknown";"Others";0;0;"Dylan Mercer";"Zoe Yamamoto";"William Kim";"On Job Training";"Morning";1
"03d895f6-35f9-4b06-b069-e57213682c2d";"Inbound";"Order Related";"Delayed";"";"52b009d4-3f78-4b37-af95-f0c3c8ea0eec";"03/08/2023 20:40";"07/08/2023 22:06";"08/08/2023 10:40";"08-Aug-23";"KOLKATA";"Books & General merchandise";118;0;"Jamie Knapp";"Isabella Wong";"Emily Chen";">90";"Split";3
"03d9280e-3576-434d-a9fb-06ff7263b0de";"Inbound";"Returns";"Return request";"N";"3328a4c3-06ce-4de0-ba11-f6008133072c";"28/07/2023 22:39";"08/08/2023 15:05";"08/08/2023 15:07";"08-Aug-23";"HISAR";"Electronics";7699;0;"Kimberly Oliver";"Zoe Yamamoto";"William Kim";"On Job Training";"Morning";1
"03d97588-8284-44a3-a343-d834008580e5";"Outcall";"Returns";"Exchange / Replacement";"";"ef590c3c-8614-4917-bc29-ccb53a0fcad0";"";"22/08/2023 23:21";"22/08/2023 23:23";"22-Aug-23";"Unknown";"Others";0;0;"Karen Smith";"Lucas Singh";"John Smith";">90";"Evening";5
"03d9b709-c79c-4362-bb07-d9ff65962944";"Outcall";"Returns";"Reverse Pickup Enquiry";"";"";"";"15/08/2023 22:22";"15/08/2023 22:27";"15-Aug-23";"Unknown";"Others";0;0;"Sarah Thomas";"Logan Lee";"Emily Chen";"61-90";"Evening";5
"03d9cbe2-2324-4183-be40-5c74205ac334";"Inbound";"Order Related";"Delayed";"Telugu matlaade vallu untay";"";"";"13/08/2023 20:19";"13/08/2023 20:22";"13-Aug-23";"Unknown";"Others";0;0;"Joshua Rodriguez";"Jackson Park";"William Kim";"On Job Training";"Evening";5
"03da5b22-dce5-453d-b4d3-ccf9d785cf4b";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"";"";"12/08/2023 16:51";"12/08/2023 17:14";"12-Aug-23";"Unknown";"Others";0;0;"Stacey Stokes";"Elijah Yamaguchi";"Emily Chen";"61-90";"Evening";5
"03da6d8d-0415-427a-b981-47af1db778c3";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"";"";"27/08/2023 13:06";"27/08/2023 13:09";"27-Aug-23";"Unknown";"Others";0;0;"Brandon Leon";"Ethan Tan";"William Kim";"On Job Training";"Morning";4
"03db5d05-c7fd-4173-94ae-ab458ae9f31b";"Inbound";"Feedback";"UnProfessional Behaviour";"Good";"";"";"14/08/2023 17:48";"14/08/2023 18:48";"14-Aug-23";"Unknown";"Others";0;0;"Kristin Adams";"Zoe Yamamoto";"John Smith";"31-60";"Afternoon";5
"03db8a8e-cf45-42c4-a8c7-f233f8e35c16";"Inbound";"Returns";"Return request";"Sarvise my hepy";"7828b4d1-2127-4d8b-ba06-31f49be638b7";"01/08/2023 00:53";"12/08/2023 12:52";"12/08/2023 12:55";"12-Aug-23";"VARANASI";"Electronics";999;0;"David Meza MD";"Olivia Suzuki";"John Smith";"31-60";"Morning";5
"03dbb951-ae42-4617-a808-4dee051c8dc4";"Inbound";"Order Related";"Order status enquiry";"";"48181dba-258c-4362-8160-02185f2a3fd6";"15/08/2023 17:00";"22/08/2023 13:57";"22/08/2023 14:02";"22-Aug-23";"CHHATARPUR";"Books & General merchandise";248;0;"Jeremy Bates";"Carter Park";"Jennifer Nguyen";"On Job Training";"Morning";4
"03dcb706-aa08-4c43-b325-fab08adf7101";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"37dfc122-ce7b-4b03-b787-4619e7927641";"";"26/08/2023 13:43";"26/08/2023 13:55";"26-Aug-23";"Unknown";"Others";0;0;"Carolyn Sullivan";"Brayden Wong";"Michael Lee";">90";"Afternoon";5
"03ddf139-687a-41b7-a3d9-cd1f873a3bca";"Inbound";"Product Queries";"Product Specific Information";"";"";"";"27/08/2023 21:00";"27/08/2023 21:04";"27-Aug-23";"Unknown";"Others";0;0;"Amy Watson";"Lucas Singh";"Jennifer Nguyen";"On Job Training";"Evening";5
"03df1517-aa14-4fca-854e-7f7a134ea258";"Inbound";"Returns";"Reverse Pickup Enquiry";"Make return policies felxible in all cases";"b02510af-ab6b-42c6-8ebc-779909a73008";"";"21/08/2023 19:02";"21/08/2023 19:07";"21-Aug-23";"Unknown";"Others";0;0;"Kelly Carpenter";"William Park";"John Smith";"61-90";"Evening";5
"03dfbbcd-445a-4673-92b3-fbd252b25871";"Inbound";"Shopzilla Related";"Shopzila Premium Related";"Nice";"42d4e180-4d1d-4a41-be50-c862d6c1e49d";"";"17/08/2023 19:24";"17/08/2023 19:28";"17-Aug-23";"Unknown";"Others";0;0;"Ernest Harrington";"Zoe Yamamoto";"Emily Chen";">90";"Afternoon";5
"03e0d6a6-026d-4254-a142-4d73785fe853";"Inbound";"Returns";"Missing";"";"";"";"27/08/2023 17:13";"27/08/2023 17:14";"27-Aug-23";"Unknown";"Others";0;0;"Mark Black";"Sophia Sato";"John Smith";">90";"Afternoon";5
"03e10542-7361-4b16-bf29-c304ff636cb5";"Inbound";"Cancellation";"Not Needed";"";"556c8ab3-740d-484b-9ed9-e34ce95432d8";"26/08/2023 08:33";"31/08/2023 20:38";"31/08/2023 20:48";"31-Aug-23";"SANGAREDDY";"Home";1248;0;"Elizabeth Mills";"Lucas Singh";"John Smith";">90";"Evening";5
"03e29707-e0be-494a-954b-3012cc8463cf";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"2bbad6f5-b8a5-40e8-9525-a8806fc13526";"";"18/08/2023 23:39";"19/08/2023 10:49";"19-Aug-23";"Unknown";"Others";0;0;"Carol Hansen";"Brayden Wong";"Michael Lee";">90";"Afternoon";2
"03e6b4da-aaf3-44a1-b216-c08debd40d57";"Inbound";"Refund Related";"Refund Enquiry";"";"";"";"27/08/2023 18:36";"27/08/2023 18:45";"27-Aug-23";"Unknown";"Others";0;0;"Nathan Allen";"Sophia Chen";"Jennifer Nguyen";"On Job Training";"Evening";5
"03e6d6c4-5779-43f2-8e43-6b98bd57d9d0";"Inbound";"Returns";"Exchange / Replacement";"";"88d61c92-9745-48df-891b-861ff3bb63ef";"";"19/08/2023 16:32";"19/08/2023 22:04";"19-Aug-23";"Unknown";"Others";0;0;"Linda Butler";"Charlotte Suzuki";"Jennifer Nguyen";"On Job Training";"Evening";5
"03e70f98-6595-4bca-b8af-9214d566b041";"Outcall";"Order Related";"Order status enquiry";"Very good conversation";"472097b0-771a-4f46-b7dc-f764801981fc";"";"07/08/2023 17:26";"07/08/2023 17:46";"07-Aug-23";"Unknown";"Others";0;0;"Nicole Miranda";"Charlotte Suzuki";"Olivia Tan";">90";"Morning";5
"03e7f852-f891-4a61-858c-1f968e0d6a85";"Inbound";"Returns";"Reverse Pickup Enquiry";"Support is good.Lets see when they resolved my issueThanks";"85bec0b5-2a80-4bed-9aae-5a92443c1ae9";"";"25/08/2023 20:42";"25/08/2023 20:44";"25-Aug-23";"Unknown";"Others";0;0;"Adam Schwartz";"Alexander Tanaka";"William Kim";"On Job Training";"Evening";5
"03e93284-f68b-4b30-88d9-d6ca38ee89c8";"Inbound";"Order Related";"Delayed";"";"331be44b-6c99-4b1a-9196-cb7ca95b0ba5";"23/08/2023 15:14";"31/08/2023 16:47";"31/08/2023 16:49";"31-Aug-23";"LONGOWAL";"LifeStyle";212;0;"Nancy Baker";"Olivia Wang";"John Smith";">90";"Evening";5
"03e9aaea-55fb-4b4a-9925-c311282fc72e";"Inbound";"Order Related";"Customer Requested Modifications";"Good work men";"";"";"05/08/2023 00:05";"05/08/2023 00:18";"05-Aug-23";"Unknown";"Others";0;0;"Richard Oconnor";"Mia Yamamoto";"Emily Chen";"0-30";"Evening";5
"03ea3d72-e2d5-4db2-b86b-c88cd03b8d5d";"Inbound";"Returns";"Return request";"";"af5f43d6-8c97-4df9-bb4e-665cab5ed028";"";"26/08/2023 13:51";"28/08/2023 00:00";"28-Aug-23";"Unknown";"Others";0;0;"Randy May";"Emily Yamashita";"William Kim";"On Job Training";"Evening";1
"03eaf1e5-e701-4fdf-b967-9fdfa3ea939d";"Inbound";"Order Related";"Order status enquiry";"";"";"";"13/08/2023 16:57";"13/08/2023 17:05";"13-Aug-23";"Unknown";"Others";0;0;"Kimberly Morris";"Carter Park";"Jennifer Nguyen";"On Job Training";"Evening";5
"03ec75bd-74f2-45a5-827f-950c0d4ed8f7";"Inbound";"Feedback";"UnProfessional Behaviour";"Good but I am doing wait something 1month ago for return my product";"";"";"03/08/2023 22:40";"03/08/2023 22:49";"03-Aug-23";"Unknown";"Others";0;0;"Rebecca Graham";"Alexander Tanaka";"Michael Lee";"0-30";"Evening";5
"03ed212b-aed8-4a75-a60f-668cbdd8b2fb";"Inbound";"Shopzilla Related";"General Enquiry";"Best adviser";"9ff9d8c3-dd44-4431-93f1-3d1cbffdc8c8";"";"25/08/2023 17:59";"25/08/2023 18:10";"25-Aug-23";"Unknown";"Others";0;0;"Theresa Moore";"Logan Lee";"Jennifer Nguyen";"On Job Training";"Evening";5
"03ee1aa7-bbfd-44f9-b551-ddeab1131f20";"Outcall";"Product Queries";"Product Specific Information";"";"5d1befd6-002f-4110-bd3e-5c43fdaad528";"";"06/08/2023 09:27";"06/08/2023 10:35";"06-Aug-23";"Unknown";"Others";0;0;"Alyssa Ford";"Carter Park";"Jennifer Nguyen";"On Job Training";"Morning";5
"03eea7d1-8eea-43a1-acd2-ad081f41e1e8";"Inbound";"Returns";"Reverse Pickup Enquiry";"My problem is yet unresolved";"671ab440-6c01-4844-a2d4-1af0df0de913";"";"09/08/2023 10:20";"09/08/2023 11:32";"09-Aug-23";"Unknown";"Others";0;0;"David Meyers";"Isabella Wong";"Emily Chen";">90";"Afternoon";3
"03ef1f42-02ee-4ec0-a1ef-4187c3b5a858";"Inbound";"Payments related";"Online Payment Issues";"????? ??";"5e3c8459-006e-44a3-a10b-e449146463c7";"";"18/08/2023 07:12";"18/08/2023 09:02";"18-Aug-23";"Unknown";"Others";0;0;"Elizabeth Rivera";"Aiden Patel";"John Smith";">90";"Morning";5
"03efc901-32ac-4301-9938-57a577e11cba";"Inbound";"Returns";"Return request";"";"2c8770f4-9c97-4fe5-b82d-349b77863d76";"";"05/08/2023 19:26";"05/08/2023 19:28";"05-Aug-23";"Unknown";"Others";0;0;"Jacqueline Meadows";"Ethan Nakamura";"Emily Chen";"0-30";"Evening";5
"03f08381-aa66-4e3e-a120-176b08784301";"Outcall";"Returns";"Fraudulent User";"";"a2c5cdb6-5448-417f-a13d-a095525d4092";"";"07/08/2023 18:52";"07/08/2023 18:55";"07-Aug-23";"Unknown";"Others";0;0;"Courtney Richardson";"Logan Lee";"Emily Chen";"61-90";"Evening";5
"03f09535-fcc2-4dc3-9023-252e0659ab35";"Inbound";"Order Related";"Unable to track";"";"d5736323-607a-4fa6-88a1-f72b4eea0404";"";"19/08/2023 08:35";"19/08/2023 08:36";"19-Aug-23";"Unknown";"Others";0;0;"Dana Taylor";"Aiden Patel";"John Smith";">90";"Morning";5
"03f32325-7091-4110-967e-e363237ae82a";"Inbound";"Order Related";"Installation/demo";"";"3eb37720-ee3e-4572-a5e4-f35d1f918761";"";"07/08/2023 22:45";"07/08/2023 22:47";"07-Aug-23";"Unknown";"Others";0;0;"Omar Odonnell";"Nathan Patel";"John Smith";">90";"Split";3
"03f3aaf6-85c5-4eb9-af30-7ab7cc7b627d";"Inbound";"Cancellation";"Not Needed";"Food";"b0a0dece-5fda-4c0f-a69c-e6bcde3de8d4";"";"29/08/2023 08:02";"29/08/2023 08:04";"29-Aug-23";"Unknown";"Others";0;0;"Jose Pruitt";"Zoe Yamamoto";"William Kim";"On Job Training";"Morning";5
"03f5aee1-75a4-4956-bb22-f06de58d84ba";"Email";"Returns";"Product related Issues";"";"4fe7f379-e1df-49bf-80b1-c528ca552833";"";"01/08/2023 13:22";"01/08/2023 13:36";"01-Aug-23";"Unknown";"Others";0;0;"Zachary Reyes";"Madison Kim";"John Smith";">90";"Morning";3
"03f5e75f-0ba6-477a-8af9-a5eb4a4fe9d3";"Outcall";"Returns";"Return request";"";"78ea7283-bc38-47ee-9ea2-c79d848b30c5";"05/08/2023 15:44";"11/08/2023 16:30";"11/08/2023 16:33";"11-Aug-23";"JHANSI";"Books & General merchandise";336;0;"Eric Bowen";"Amelia Tanaka";"Michael Lee";"31-60";"Evening";5
